timestamp,open,high,low,close
1677542400000,7053.6,7053.6,7053.6,7053.6
1677628800000,7053.6,7053.6,7053.6,7053.6
1677715200000,7053.6,7053.6,7053.6,7053.6
1677801600000,7053.6,7053.6,7053.6,7053.6
1677888000000,7053.6,7053.6,7053.6,7053.6
1677974400000,7053.6,7053.6,7053.6,7053.6
1678060800000,7053.6,7053.6,7053.6,7053.6
1678147200000,7053.6,7053.6,7053.6,7053.6
1678233600000,7053.6,7053.6,7053.6,7053.6
1678320000000,7053.6,7053.6,7053.6,7053.6
1678406400000,7053.6,7053.6,7053.6,7053.6
1678492800000,7053.6,7053.6,7053.6,7053.6
1678579200000,7053.6,7053.6,7053.6,7053.6
1678665600000,7053.6,7053.6,7053.6,7053.6
1678752000000,23044.6,24677.5,22372.4,23031
1678838400000,23019.6,23877.5,22645.1,22993.7
1678924800000,22993.2,23700.3,22814.7,23561.4
1679011200000,23560.6,25362.9,23461.2,25101.5
1679097600000,25101.5,25101.5,25101.5,25101.5
1679184000000,26132.9,26535.9,26092.2,26223.3
1679270400000,26223.5,26755.1,25481.6,25881.1
1679356800000,25887.6,26417.2,25538.1,26127.9
1679443200000,26128.1,26648.2,24526.9,25086.4
1679529600000,25085.9,26394.2,24927.9,26112.5
1679616000000,26116.6,26230.2,25550.8,25628.2
1679702400000,25628.2,25628.2,25628.2,25628.2
1679788800000,25762.2,26093.6,25744.2,25936.6
1679875200000,25937.1,26012.4,24566.3,25078.4
1679961600000,25078.4,25316.3,24597.9,25120.9
1680048000000,25120.9,26394.2,25093.4,26113.5
1680134400000,26113.2,26895,25378.9,25669.9
1680220800000,25670.8,26314.8,25246,26137.3
1680307200000,26137.3,26137.3,26137.3,26137.3
1680393600000,25849.1,26066.8,25683.8,26051.5
1680480000000,26034.6,26221,24906.8,25449.4
1680566400000,25449.4,26032.7,25329.2,25667.3
1680652800000,25665.8,26214.1,25442.4,25802.2
1680739200000,25801.6,25813.7,25379.9,25638
1680825600000,25637.8,25711.9,25415.5,25522.9
1680912000000,25522.9,25522.9,25522.9,25522.9
1680998400000,25522.9,25522.9,25522.9,25522.9
1681084800000,25522.9,25522.9,25522.9,25522.9
1681171200000,27594,27962.1,27436.4,27621.6
1681257600000,27621.6,27621.6,27621.6,27621.6
1681344000000,27621.6,27621.6,27621.6,27621.6
1681430400000,27812.5,27906.2,27297.6,27674.7
1681516800000,27674.7,27674.7,27674.7,27674.7
1681603200000,27578.7,27649,27511.1,27572.9
1681689600000,27572.7,27580.3,26725.4,26901.6
1681776000000,26917.9,27746.4,26617.3,27656
1681862400000,27656,27680.2,26082.8,26278.3
1681948800000,26278.3,26490.6,25509.2,25712
1682035200000,25711.6,25824.4,24696.9,24789.1
1682121600000,24789.1,24789.1,24789.1,24789.1
1682208000000,24982,25113.5,24915.9,25065
1682294400000,25065.7,25431.8,24420.1,24845.7
1682380800000,24845.1,25825.2,24615.3,25741.9
1682467200000,25741.9,27118.5,24653.4,25697
1682553600000,25697.2,27071.1,25663.9,26686
1682640000000,26686,26824.1,26202.6,26593.7
1682726400000,26593.7,26593.7,26593.7,26593.7
1682812800000,26532.5,26733.6,26476,26519.1
1682899200000,26519.1,26612.8,25170.9,25560.5
1682985600000,25560.7,26221.8,25348.1,26005.7
1683072000000,26010.3,26374,25404,26125.5
1683158400000,26153.6,26537.8,25967.4,26138
1683244800000,26137.7,26903.6,26127.3,26774.3
1683331200000,26774.3,26774.3,26774.3,26774.3
1683417600000,26175.1,26263.1,25771,25802
1683504000000,25802,25969,24766.1,25144.8
1683590400000,25145.3,25383.2,24928,25176.4
1683676800000,25176.6,25764.2,24414.4,25109.5
1683763200000,25109.5,25211.8,24443.1,24690.4
1683849600000,24690.4,24781.1,23764.1,24319.6
1683936000000,24319.6,24319.6,24319.6,24319.6
1684022400000,24748.5,24802.2,24720.3,24773.4
1684108800000,24773.6,25398.5,24612,24945.6
1684195200000,24945.7,25059.7,24657.2,24844.3
1684281600000,24844.5,25333.2,24478,25247.2
1684368000000,25251.4,25377.6,24452.5,24873.6
1684454400000,24854,25074.1,24594.9,24810.8
1684540800000,24810.8,24810.8,24810.8,24810.8
1684627200000,24763.7,24801,24634.8,24683.7
1684713600000,24683.7,25018.7,24485.5,24802.1
1684800000000,24802.1,25396.5,24757.2,25241.9
1684886400000,25242.4,25244.5,24196.7,24441.7
1684972800000,24441.7,24789.6,24044.2,24654.4
1685059200000,24654.2,25092.6,24497,24902.4
1685145600000,24902.4,24902.4,24902.4,24902.4
1685232000000,25667.1,26314.6,25654.1,26158.6
1685318400000,26159.1,26508.7,25665.7,25875.2
1685404800000,25876.3,26087.8,25663.6,25773.4
1685491200000,25773.4,25907.9,25149.6,25417.8
1685577600000,25417.3,25539.8,24742,24893.1
1685664000000,24893.1,25448.5,24604.1,25352.7
1685750400000,25352.7,25352.7,25352.7,25352.7
1685836800000,25402.9,25601.8,25262.5,25318.5
1685923200000,25311.9,25337.7,23670.4,23987
1686009600000,23987.1,25551.6,23712.4,25422.3
1686096000000,25422.1,25552.1,24384.2,24573
1686182400000,24573,24843.8,24418.2,24542.7
1686268800000,24542.5,24837.7,24349.4,24571.1
1686355200000,24571.1,24571.1,24571.1,24571.1
1686441600000,24237.8,24277.7,23934,24083.6
1686528000000,24083.6,24188.7,23830.6,24033.9
1686614400000,24033.9,24400.5,23798.6,24000.2
1686700800000,24003.7,24105.6,22885,23136.5
1686787200000,23121.9,23491.5,22751.1,23351
1686873600000,23350.8,24183.2,23014.6,24088
1686960000000,24088,24088,24088,24088
1687046400000,24140.3,24178.2,23958.5,24045.6
1687132800000,24040.8,24749.1,23981.6,24537.4
1687219200000,24543.4,25972.9,24407.1,25890.7
1687305600000,25901.9,28047.5,25864.1,27252.3
1687392000000,27255.2,27706.3,26944.4,27255.3
1687478400000,27255.3,28823.5,27217.3,28357
1687564800000,28357,28357,28357,28357
1687651200000,27858.8,27967.5,27858.8,27908.1
1687737600000,27908.6,28060.1,27417.7,27712.6
1687824000000,27700.8,28251.9,27663.1,27972.4
1687910400000,27967.1,27967.1,27339.5,27525.3
1687996800000,27526.5,28313.5,27526.5,28008
1688083200000,27985.8,28749.1,26968.9,27826.2
1688169600000,27826.2,27826.2,27826.2,27826.2
1688256000000,27983.8,28169.1,27872,28035.9
1688342400000,28036.2,28727.2,28007.9,28517.2
1688428800000,28514.2,28677.4,28105.7,28247.6
1688515200000,28246.9,28362.1,27685.5,28079.8
1688601600000,28059.3,28970.2,27373.2,27429.7
1688688000000,27419.2,27865.5,27258.2,27553.5
1688774400000,27553.5,27553.5,27553.5,27553.5
1688860800000,27518.4,27525.5,27379.5,27478.5
1688947200000,27472.8,28177.6,27295,27602.1
1689033600000,27600.4,27983.1,27557.9,27764.1
1689120000000,27775.6,27981,27100.2,27247.6
1689206400000,27234.2,28318.1,27126.2,28019.2
1689292800000,28005,28121.2,26620,26854.5
1689379200000,26854.5,26854.5,26854.5,26854.5
1689465600000,26943,27012.3,26829.7,26907.8
1689552000000,26897.5,26991.6,26367.2,26777.1
1689638400000,26805,26830.5,26297.3,26563.2
1689724800000,26559,26867,26546.3,26669
1689811200000,26665.2,27099.3,26552,26737.8
1689897600000,26735.9,26964.8,26682.1,26831.1
1689984000000,26831.1,26831.1,26831.1,26831.1
1690070400000,27037.6,27044.1,26859.2,27015
1690156800000,27008.9,27016.3,26039.3,26355.1
1690243200000,26300.2,26520.8,26234.8,26389.7
1690329600000,26395.1,26718.9,26303.7,26411.6
1690416000000,26446.8,26751.9,26388,26544
1690502400000,26575.3,26743.7,26480.6,26551.6
1690588800000,26551.6,26551.6,26551.6,26551.6
1690675200000,26417.9,26417.9,26417.3,26417.3
1690761600000,26548.4,26748.5,26445.5,26564.5
1690848000000,26560.1,26974.6,26039.1,26951.3
1690934400000,26951,27275.1,26383.6,26616.7
1691020800000,26612.5,26876.4,26507.3,26615.5
1691107200000,26595.3,26664.2,26132.9,26270.3
1691193600000,26270.3,26270.3,26270.3,26270.3
1691280000000,26437.7,26456.3,26312.1,26395
1691366400000,26394.7,26546.9,26053.9,26507
1691452800000,26506.4,27542.9,26474.4,27131.1
1691539200000,27148,27385.9,26733.4,26904.6
1691625600000,26897,26987.8,26629,26768.2
1691712000000,26763.7,26916.8,26654.3,26805.8
1691798400000,26805.8,26805.8,26805.8,26805.8
1691884800000,26767.9,26824.8,26706.9,26734
1691971200000,26734,27087.8,26573.4,26922.6
1692057600000,26922.6,26938.5,26624,26711.7
1692144000000,26711.9,26765.1,26347,26352
1692230400000,26352,26407.6,23453.7,24446.7
1692316800000,24446.4,24629.2,23556.9,24009.3
1692403200000,24009.3,24009.3,24009.3,24009.3
1692489600000,24009.3,24009.3,24009.3,24009.3
1692576000000,23992,24046.3,23706.1,24043
1692662400000,23837.6,23971.5,23355.1,23962.9
1692748800000,23989.6,24632.5,23827.7,24281.1
1692835200000,24287.2,24418,23883.8,24197.9
1692921600000,24200.2,24239.7,23894.9,24097.1
1693008000000,24097.1,24097.1,24097.1,24097.1
1693094400000,24118.9,24160.2,24061.9,24133.3
1693180800000,24133.3,24247.5,23894.6,24081.7
1693267200000,24083.3,25896.8,23933.7,25460.9
1693353600000,25460.7,25504.2,24721.1,24940.3
1693440000000,24941.2,25318.8,23665.4,23882.5
1693526400000,23882.7,24064.4,23447.3,23878.6
1693612800000,23878.6,23878.6,23878.6,23878.6
1693699200000,24100.5,24140.2,24023.8,24059.6
1693785600000,24060.5,24154.5,23717.5,23889.4
1693872000000,23889.4,24118.2,23673.1,24006.5
1693958400000,24006.1,24233.7,23658,23980.7
1694044800000,23980,24669.7,23910.5,24512.2
1694131200000,24514.2,24635.7,23939.4,24161.1
1694217600000,24161.1,24161.1,24161.1,24161.1
1694304000000,24022,24230.6,24015.8,24070.6
1694390400000,24070.9,24116.1,23148.2,23370.5
1694476800000,23370.7,24683,23342.8,23989.3
1694563200000,23989.3,24537.3,23909.5,24370
1694649600000,24397.5,25195.8,24302.4,24906.9
1694736000000,24906.4,25007.4,24535.8,24729.6
1694822400000,24729.6,24729.6,24729.6,24729.6
1694908800000,24714.6,24836.5,24692.7,24830.5
1694995200000,24830.5,25686.6,24710.7,24989.4
1695081600000,24989.4,25695.7,24910.8,25448.3
1695168000000,25448,25587.6,25092,25431.8
1695254400000,25432.1,25503.2,24724,24879.5
1695340800000,24880,25085.8,24817.8,24879
1695427200000,24879,24879,24879,24879
1695513600000,24792.7,24867.7,24524.7,24611.3
1695600000000,24611.2,24916.7,24386.5,24790.7
1695686400000,24790.5,24895.1,24615.8,24760.1
1695772800000,24759.8,25423.7,24756.5,25057.4
1695859200000,25057.1,25788,25004,25545
1695945600000,25544.7,25650.8,25199.4,25396.8
1696032000000,25396.8,25396.8,25396.8,25396.8
1696118400000,25578.4,26513.7,25564.9,26454.1
1696204800000,26454.1,27158.2,26006.9,26197.5
1696291200000,26197.7,26383.3,25914.9,26158.4
1696377600000,26158.9,26442.4,25952.3,26403
1696464000000,26403.5,26672.8,25919.9,25951.5
1696550400000,25951.1,26643.1,25856,26320.4
1696636800000,26321.6,26420.4,26242.3,26363.8
1696723200000,26363.9,26488.7,26123.6,26393.4
1696809600000,26393.4,26470.8,25846,26041.2
1696896000000,26041,26190.3,25714,25792.9
1696982400000,25792.9,25865.4,25027.2,25253.5
1697068800000,25253.7,25379.4,25074.6,25355.4
1697155200000,25355.2,25735.6,25339.9,25489.3
1697241600000,25491.4,25608.9,25445.9,25503.7
1697328000000,25478.1,25894.7,25458.6,25779.5
1697414400000,25779.5,28431.3,25744.9,26974.9
1697500800000,26974.7,27066.5,26591.8,26827.1
1697587200000,26827.3,27361.8,26682.7,26837.4
1697673600000,26837.3,27248.9,26669.4,27095.3
1697760000000,27095.9,28502.2,27006.2,27946.1
1697846400000,27947.1,28591.9,27749.6,28189
1697932800000,28189.7,28499.8,27953.9,28286.6
1698019200000,28287.7,32388.2,28189.6,30959.4
1698105600000,30958,32923.5,30748.4,31977.9
1698192000000,31977.6,33168.7,31786.3,32609
1698278400000,32609.3,32989.1,31999.5,32288.6
1698364800000,32289.5,32398.9,31573.6,32027
1698451200000,32026.9,32602.6,31992.7,32220.2
1698537600000,32219.9,32853.3,32085.9,32651.6
1698624000000,32651.3,32878,32112.6,32457.3
1698710400000,32457.3,32791,32030.2,32718.4
1698796800000,32718.3,33614.4,32275,33417.3
1698883200000,33417.6,33885.7,32292.3,32874.6
1698969600000,32874.3,32877.3,31963,32291.8
1699056000000,32291.5,32807,32169,32636.9
1699142400000,32641.4,32950.8,32091.5,32609.1
1699228800000,32609.1,32786.5,32327.8,32654.7
1699315200000,32654.7,33519.4,32300.1,33085.3
1699401600000,33085.6,33676.4,32802,33217.5
1699488000000,33217.5,35385.2,33140.5,34364.7
1699574400000,34364.4,35070.3,33990.9,34821
1699660800000,34821,34821,34821,34821
1699747200000,34724.4,34770.7,34539.9,34644.1
1699833600000,34644.4,34977.4,33945.5,34044.2
1699920000000,34044.2,34316.1,32042.6,32639.7
1700006400000,32639.7,34937.9,32466.3,34841.7
1700092800000,34841.4,34921.7,32664,33282
1700179200000,33282,33768,32965.4,33311.4
1700265600000,33311.4,33311.4,33311.4,33311.4
1700352000000,33859.7,34345.8,33798.5,34236.8
1700438400000,34237.1,34481.2,33648.6,34189
1700524800000,34189,34344.7,32701.3,32701.3
1700611200000,32701.3,34733.9,32603.6,34330.2
1700697600000,34330.2,34436.1,33777.3,34165.9
1700784000000,34165.9,35088.8,34131.3,34507.7
1700870400000,34507.7,34507.7,34507.7,34507.7
1700956800000,34322.4,34437.3,34069.1,34187.9
1701043200000,34187.9,34319,33541.8,33942.1
1701129600000,33942.4,34895.8,33629.9,34337.2
1701216000000,34336.9,34986,34213.4,34460.7
1701302400000,34461,34721.2,34325.4,34598.2
1701388800000,34598.2,35823,34474.5,35488.6
1701475200000,35484.9,36440.8,35449.8,36210.5
1701561600000,36209.6,36870.9,36045.3,36684
1701648000000,36684,39093.8,36683.3,38702.3
1701734400000,38702,41154.3,38230.5,40796.7
1701820800000,40798.8,41002.2,40172.8,40604.3
1701907200000,40604.3,40890.1,39719.1,40076.6
1701993600000,40062.8,41501.8,39914.9,40978.4
1702080000000,40987.5,41073.5,40849,40989.2
1702166400000,40637.6,40727,40442.1,40632.6
1702252800000,40632.6,40648.5,37295,38265
1702339200000,38265,38972.1,37658.5,38377.7
1702425600000,38377.7,39904.4,37594.9,39351.2
1702512000000,39350.8,39612.8,38185,39097.3
1702598400000,39097.3,39213.3,38162,38424.5
1702684800000,38417.5,39132.6,38143.4,38865
1702771200000,38351.8,38358,37824.5,37929.4
1702857600000,37929.8,39094.2,37101.4,39007.9
1702944000000,39007.6,39766.9,38062.3,38458.3
1703030400000,38462.7,40362.4,38440.8,39861.1
1703116800000,39861.1,40212.8,39437.3,39817
1703203200000,39817.8,40328.1,39324.4,39895.3
1703289600000,39895.2,39917.5,39279.4,39655.3
1703376000000,39646.5,39855.2,38632.6,38981.2
1703462400000,39338.1,39637.1,39269.4,39504.4
1703548800000,39504.4,39532.8,37704.2,38460.5
1703635200000,38460.9,39297.6,38130.1,39074
1703721600000,39074,39363.3,38105.3,38431.2
1703808000000,38431.2,38964.8,37359.5,38042.4
1703894400000,38039.9,38546,37579.6,38136.6
